player_id,season,gp,season_length_t,games_missed_t,gp_pct_t,games_missed_lag1,games_missed_3y_cum
brogdma01,2018,48,82,34,0.5853658536585366,7.0,7.0
brogdma01,2019,64,82,18,0.7804878048780488,34.0,41.0
brogdma01,2020,54,72,18,0.75,18.0,59.0
brogdma01,2021,56,72,16,0.7777777777777778,18.0,70.0
brogdma01,2022,36,82,46,0.43902439024390244,16.0,52.0
brogdma01,2023,67,82,15,0.8170731707317073,46.0,80.0
brogdma01,2024,39,82,43,0.47560975609756095,15.0,77.0
brookaa01,2016,69,82,13,0.8414634146341463,,
brookaa01,2017,65,82,17,0.7926829268292683,13.0,13.0
brookaa01,2018,32,82,50,0.3902439024390244,17.0,30.0
brookar01,2021,20,72,52,0.2777777777777778,,
brookar01,2022,54,82,28,0.6585365853658537,52.0,52.0
brookdi01,2018,82,82,0,1.0,,
brookdi01,2020,73,72,0,1.0138888888888888,0.0,0.0
brookdi01,2021,67,72,5,0.9305555555555556,0.0,0.0
brookdi01,2022,32,82,50,0.3902439024390244,5.0,5.0
brookdi01,2023,73,82,9,0.8902439024390244,50.0,55.0
brookdi01,2024,72,82,10,0.8780487804878049,9.0,64.0
brookma01,2019,29,82,53,0.35365853658536583,,
brownan02,2016,29,82,53,0.35365853658536583,,
brownbo02,2018,20,82,62,0.24390243902439024,,
brownbr01,2019,74,82,8,0.9024390243902439,,
brownbr01,2020,58,72,14,0.8055555555555556,8.0,8.0
brownbr01,2021,65,72,7,0.9027777777777778,14.0,22.0
brownbr01,2022,72,82,10,0.8780487804878049,7.0,29.0
brownbr01,2023,80,82,2,0.975609756097561,10.0,31.0
brownbr01,2024,67,82,15,0.8170731707317073,2.0,19.0
brownch02,2022,22,82,60,0.2682926829268293,,
browngr01,2022,48,82,34,0.5853658536585366,,
brownja02,2017,78,82,4,0.9512195121951219,,
brownja02,2018,70,82,12,0.8536585365853658,4.0,4.0
brownja02,2019,74,82,8,0.9024390243902439,12.0,16.0
brownja02,2020,57,72,15,0.7916666666666666,8.0,24.0
brownja02,2021,58,72,14,0.8055555555555556,15.0,35.0
brownja02,2022,66,82,16,0.8048780487804879,14.0,37.0
brownja02,2023,67,82,15,0.8170731707317073,16.0,45.0
brownja02,2024,70,82,12,0.8536585365853658,15.0,45.0
brownko01,2024,44,82,38,0.5365853658536586,,
brownlo01,2019,26,82,56,0.3170731707317073,,
brownma02,2016,62,82,20,0.7560975609756098,,
brownmo01,2021,43,72,29,0.5972222222222222,,
brownmo01,2022,40,82,42,0.4878048780487805,29.0,29.0
brownmo01,2023,36,82,46,0.43902439024390244,42.0,71.0
brownmo01,2024,22,82,60,0.2682926829268293,46.0,117.0
brownst02,2018,54,82,28,0.6585365853658537,,
brownst02,2019,58,82,24,0.7073170731707317,28.0,28.0
brownst02,2020,52,72,20,0.7222222222222222,24.0,52.0
brownst02,2021,51,72,21,0.7083333333333334,20.0,72.0
brownst02,2022,49,82,33,0.5975609756097561,21.0,65.0
browntr01,2019,52,82,30,0.6341463414634146,,
browntr01,2020,69,72,3,0.9583333333333334,30.0,30.0
browntr01,2021,34,72,38,0.4722222222222222,3.0,33.0
browntr01,2022,66,82,16,0.8048780487804879,38.0,71.0
browntr01,2023,76,82,6,0.926829268292683,16.0,57.0
browntr01,2024,59,82,23,0.7195121951219512,6.0,60.0
brunsja01,2019,73,82,9,0.8902439024390244,,
brunsja01,2020,57,72,15,0.7916666666666666,9.0,9.0
brunsja01,2021,68,72,4,0.9444444444444444,15.0,24.0
brunsja01,2022,79,82,3,0.9634146341463414,4.0,28.0
brunsja01,2023,68,82,14,0.8292682926829268,3.0,22.0
brunsja01,2024,77,82,5,0.9390243902439024,14.0,21.0
brussni01,2017,54,82,28,0.6585365853658537,,
bryanko01,2016,66,82,16,0.8048780487804879,,
bryanth01,2019,72,82,10,0.8780487804878049,,
bryanth01,2020,46,72,26,0.6388888888888888,10.0,10.0
bryanth01,2022,27,82,55,0.32926829268292684,26.0,36.0
bryanth01,2023,59,82,23,0.7195121951219512,55.0,91.0
bryanth01,2024,38,82,44,0.4634146341463415,23.0,104.0
budinch01,2016,66,82,16,0.8048780487804879,,
bullore01,2016,37,82,45,0.45121951219512196,,
bullore01,2017,31,82,51,0.3780487804878049,45.0,45.0
bullore01,2018,62,82,20,0.7560975609756098,51.0,96.0
bullore01,2019,63,82,19,0.7682926829268293,20.0,116.0
bullore01,2020,29,72,43,0.4027777777777778,19.0,90.0
bullore01,2021,65,72,7,0.9027777777777778,43.0,82.0
bullore01,2022,68,82,14,0.8292682926829268,7.0,69.0
bullore01,2023,78,82,4,0.9512195121951219,14.0,64.0
bullore01,2024,44,82,38,0.5365853658536586,4.0,25.0
burketr01,2016,64,82,18,0.7804878048780488,,
burketr01,2017,57,82,25,0.6951219512195121,18.0,18.0
burketr01,2018,36,82,46,0.43902439024390244,25.0,43.0
burketr01,2019,58,82,24,0.7073170731707317,46.0,89.0
burketr01,2020,33,72,39,0.4583333333333333,24.0,95.0
burketr01,2021,62,72,10,0.8611111111111112,39.0,109.0
burketr01,2022,42,82,40,0.5121951219512195,10.0,73.0
burksal01,2016,31,82,51,0.3780487804878049,,
burksal01,2017,42,82,40,0.5121951219512195,51.0,51.0
burksal01,2018,64,82,18,0.7804878048780488,40.0,91.0
burksal01,2019,64,82,18,0.7804878048780488,18.0,109.0
burksal01,2020,66,72,6,0.9166666666666666,18.0,76.0
burksal01,2021,49,72,23,0.6805555555555556,6.0,42.0
burksal01,2022,81,82,1,0.9878048780487805,23.0,47.0
burksal01,2023,51,82,31,0.6219512195121951,1.0,30.0
burksal01,2024,66,82,16,0.8048780487804879,31.0,55.0
burtode02,2019,32,82,50,0.3902439024390244,,
burtode02,2020,39,72,33,0.5416666666666666,50.0,50.0
butleja02,2022,42,82,40,0.5121951219512195,,
butleja02,2024,40,82,42,0.4878048780487805,40.0,40.0
butleji01,2016,67,82,15,0.8170731707317073,,
butleji01,2017,76,82,6,0.926829268292683,15.0,15.0
butleji01,2018,59,82,23,0.7195121951219512,6.0,21.0
butleji01,2019,65,82,17,0.7926829268292683,23.0,44.0
butleji01,2020,58,72,14,0.8055555555555556,17.0,46.0
butleji01,2021,52,72,20,0.7222222222222222,14.0,54.0
butleji01,2022,57,82,25,0.6951219512195121,20.0,51.0
butleji01,2023,64,82,18,0.7804878048780488,25.0,59.0
butleji01,2024,60,82,22,0.7317073170731707,18.0,63.0
butlera01,2016,46,82,36,0.5609756097560976,,
buyckdw01,2018,29,82,53,0.35365853658536583,,
cabocbr01,2019,34,82,48,0.4146341463414634,,
cabocbr01,2020,30,72,42,0.4166666666666667,48.0,48.0
cainja01,2024,26,82,56,0.3170731707317073,,
caldejo01,2016,72,82,10,0.8780487804878049,,
caldejo01,2017,41,82,41,0.5,10.0,10.0
caldejo01,2018,57,82,25,0.6951219512195121,41.0,51.0
caldejo01,2019,49,82,33,0.5975609756097561,25.0,76.0
caldwke01,2016,76,82,6,0.926829268292683,,
caldwke01,2017,76,82,6,0.926829268292683,6.0,6.0
caldwke01,2018,74,82,8,0.9024390243902439,6.0,12.0
caldwke01,2019,82,82,0,1.0,8.0,20.0
caldwke01,2020,69,72,3,0.9583333333333334,0.0,14.0
caldwke01,2021,67,72,5,0.9305555555555556,3.0,11.0
caldwke01,2022,77,82,5,0.9390243902439024,5.0,8.0
caldwke01,2023,76,82,6,0.926829268292683,5.0,13.0
caldwke01,2024,76,82,6,0.926829268292683,6.0,16.0
camarto01,2024,70,82,12,0.8536585365853658,,
campafa01,2021,65,72,7,0.9027777777777778,,
campafa01,2022,65,82,17,0.7926829268292683,7.0,7.0
canaais01,2016,77,82,5,0.9390243902439024,,
canaais01,2017,39,82,43,0.47560975609756095,5.0,5.0
canaais01,2018,20,82,62,0.24390243902439024,43.0,48.0
canaais01,2019,30,82,52,0.36585365853658536,62.0,110.0
cancavl01,2021,41,72,31,0.5694444444444444,,
cancavl01,2023,60,82,22,0.7317073170731707,31.0,31.0
capelca01,2016,77,82,5,0.9390243902439024,,
capelca01,2017,65,82,17,0.7926829268292683,5.0,5.0
capelca01,2018,74,82,8,0.9024390243902439,17.0,22.0
capelca01,2019,67,82,15,0.8170731707317073,8.0,30.0
capelca01,2020,39,72,33,0.5416666666666666,15.0,40.0
capelca01,2021,63,72,9,0.875,33.0,56.0
capelca01,2022,74,82,8,0.9024390243902439,9.0,57.0
capelca01,2023,65,82,17,0.7926829268292683,8.0,50.0
capelca01,2024,73,82,9,0.8902439024390244,17.0,34.0
carrode01,2016,26,82,56,0.3170731707317073,,
carrode01,2017,72,82,10,0.8780487804878049,56.0,56.0
carrode01,2018,73,82,9,0.8902439024390244,10.0,66.0
carrode01,2019,67,82,15,0.8170731707317073,9.0,75.0
carrode01,2020,24,72,48,0.3333333333333333,15.0,34.0
carteje01,2019,39,82,43,0.47560975609756095,,
carteje01,2020,58,72,14,0.8055555555555556,43.0,43.0
carteje01,2021,60,72,12,0.8333333333333334,14.0,57.0
carteje01,2022,66,82,16,0.8048780487804879,12.0,69.0
carteje01,2023,81,82,1,0.9878048780487805,16.0,42.0
carteje01,2024,72,82,10,0.8780487804878049,1.0,29.0
cartemi01,2016,54,82,28,0.6585365853658537,,
cartemi01,2017,45,82,37,0.5487804878048781,28.0,28.0
cartemi01,2018,52,82,30,0.6341463414634146,37.0,65.0
cartemi01,2019,28,82,54,0.34146341463414637,30.0,95.0
cartemi01,2020,45,72,27,0.625,54.0,121.0
cartemi01,2021,31,72,41,0.4305555555555556,27.0,111.0
cartevi01,2016,60,82,22,0.7317073170731707,,
cartevi01,2017,73,82,9,0.8902439024390244,22.0,22.0
cartevi01,2018,58,82,24,0.7073170731707317,9.0,31.0
cartevi01,2019,76,82,6,0.926829268292683,24.0,55.0
cartevi01,2020,60,72,12,0.8333333333333334,6.0,39.0
cartewe01,2019,44,82,38,0.5365853658536586,,
cartewe01,2020,43,72,29,0.5972222222222222,38.0,38.0
cartewe01,2021,54,72,18,0.75,29.0,67.0
cartewe01,2022,62,82,20,0.7560975609756098,18.0,85.0
cartewe01,2023,57,82,25,0.6951219512195121,20.0,67.0
cartewe01,2024,55,82,27,0.6707317073170732,25.0,63.0
carusal01,2020,64,72,8,0.8888888888888888,,
carusal01,2021,58,72,14,0.8055555555555556,8.0,8.0
carusal01,2022,41,82,41,0.5,14.0,22.0
carusal01,2023,67,82,15,0.8170731707317073,41.0,63.0
carusal01,2024,71,82,11,0.8658536585365854,15.0,70.0
casspom01,2016,69,82,13,0.8414634146341463,,
casspom01,2017,36,82,46,0.43902439024390244,13.0,13.0
casspom01,2018,53,82,29,0.6463414634146342,46.0,59.0
casspom01,2019,36,82,46,0.43902439024390244,29.0,88.0
caulewi01,2016,66,82,16,0.8048780487804879,,
caulewi01,2017,75,82,7,0.9146341463414634,16.0,16.0
caulewi01,2018,73,82,9,0.8902439024390244,7.0,23.0
caulewi01,2019,81,82,1,0.9878048780487805,9.0,32.0
caulewi01,2020,54,72,18,0.75,1.0,17.0
caulewi01,2021,53,72,19,0.7361111111111112,18.0,28.0
caulewi01,2022,20,82,62,0.24390243902439024,19.0,38.0
chalmma01,2016,61,82,21,0.7439024390243902,,
chalmma01,2018,66,82,16,0.8048780487804879,21.0,21.0
champju01,2022,36,82,46,0.43902439024390244,,
champju02,2024,74,82,8,0.9024390243902439,,
chandke01,2023,36,82,46,0.43902439024390244,,
chandty01,2016,66,82,16,0.8048780487804879,,
chandty01,2017,47,82,35,0.573170731707317,16.0,16.0
chandty01,2018,46,82,36,0.5609756097560976,35.0,51.0
chandty01,2019,55,82,27,0.6707317073170732,36.0,87.0
chandty01,2020,26,72,46,0.3611111111111111,27.0,98.0
chandwi01,2017,71,82,11,0.8658536585365854,,
chandwi01,2018,74,82,8,0.9024390243902439,11.0,11.0
chandwi01,2019,51,82,31,0.6219512195121951,8.0,19.0
chandwi01,2020,35,72,37,0.4861111111111111,31.0,50.0
chiozch01,2021,22,72,50,0.3055555555555556,,
chiozch01,2022,34,82,48,0.4146341463414634,50.0,50.0
chrisjo01,2022,74,82,8,0.9024390243902439,,
chrisjo01,2023,64,82,18,0.7804878048780488,8.0,8.0
chrisma01,2017,82,82,0,1.0,,
chrisma01,2018,72,82,10,0.8780487804878049,0.0,0.0
chrisma01,2019,43,82,39,0.524390243902439,10.0,10.0
chrisma01,2022,34,82,48,0.4146341463414634,39.0,49.0
chrisma02,2023,41,82,41,0.5,,
chrisma02,2024,67,82,15,0.8170731707317073,41.0,41.0
chrisra01,2017,29,82,53,0.35365853658536583,,
chrisse01,2017,64,82,18,0.7804878048780488,,
clarkbr01,2020,58,72,14,0.8055555555555556,,
clarkbr01,2021,59,72,13,0.8194444444444444,14.0,14.0
clarkbr01,2022,64,82,18,0.7804878048780488,13.0,27.0
clarkbr01,2023,56,82,26,0.6829268292682927,18.0,45.0
clarkga01,2019,51,82,31,0.6219512195121951,,
clarkga01,2020,42,72,30,0.5833333333333334,31.0,31.0
clarkga01,2021,39,72,33,0.5416666666666666,30.0,61.0
clarkga01,2022,38,82,44,0.4634146341463415,33.0,94.0
clarkia01,2016,66,82,16,0.8048780487804879,,
clarkia01,2017,77,82,5,0.9390243902439024,16.0,16.0
clarkia01,2018,74,82,8,0.9024390243902439,5.0,21.0
clarkia01,2019,60,82,22,0.7317073170731707,8.0,29.0
clarkjo01,2016,79,82,3,0.9634146341463414,,
clarkjo01,2017,82,82,0,1.0,3.0,3.0
clarkjo01,2018,81,82,1,0.9878048780487805,0.0,3.0
clarkjo01,2019,81,82,1,0.9878048780487805,1.0,4.0
clarkjo01,2020,71,72,1,0.9861111111111112,1.0,2.0
clarkjo01,2021,68,72,4,0.9444444444444444,1.0,3.0
clarkjo01,2022,79,82,3,0.9634146341463414,4.0,6.0
clarkjo01,2023,61,82,21,0.7439024390243902,3.0,8.0
clarkjo01,2024,55,82,27,0.6707317073170732,21.0,28.0
clemoch01,2020,33,72,39,0.4583333333333333,,
clownno01,2024,23,82,59,0.2804878048780488,,
coffeam01,2021,44,72,28,0.6111111111111112,,
coffeam01,2022,69,82,13,0.8414634146341463,28.0,28.0
coffeam01,2023,50,82,32,0.6097560975609756,13.0,41.0
coffeam01,2024,70,82,12,0.8536585365853658,32.0,73.0
coleno01,2016,45,82,37,0.5487804878048781,,
collida01,2016,74,82,8,0.9024390243902439,,
collida01,2017,68,82,14,0.8292682926829268,8.0,8.0
collida01,2018,69,82,13,0.8414634146341463,14.0,22.0
collida01,2019,76,82,6,0.926829268292683,13.0,35.0
collijo01,2018,74,82,8,0.9024390243902439,,
collijo01,2019,61,82,21,0.7439024390243902,8.0,8.0
collijo01,2020,41,72,31,0.5694444444444444,21.0,29.0
collijo01,2021,63,72,9,0.875,31.0,60.0
collijo01,2022,54,82,28,0.6585365853658537,9.0,61.0
collijo01,2023,71,82,11,0.8658536585365854,28.0,68.0
collijo01,2024,68,82,14,0.8292682926829268,11.0,48.0
colliky01,2018,32,82,50,0.3902439024390244,,
collini01,2016,59,82,23,0.7195121951219512,,
collini01,2017,20,82,62,0.24390243902439024,23.0,23.0
colliza01,2018,66,82,16,0.8048780487804879,,
colliza01,2019,77,82,5,0.9390243902439024,16.0,16.0
colliza01,2022,28,82,54,0.34146341463414637,5.0,21.0
colliza01,2023,63,82,19,0.7682926829268293,54.0,75.0
colliza01,2024,69,82,13,0.8414634146341463,19.0,78.0
conlemi01,2016,56,82,26,0.6829268292682927,,
conlemi01,2017,69,82,13,0.8414634146341463,26.0,26.0
conlemi01,2019,70,82,12,0.8536585365853658,13.0,39.0
conlemi01,2020,47,72,25,0.6527777777777778,12.0,51.0
conlemi01,2021,51,72,21,0.7083333333333334,25.0,50.0
conlemi01,2022,72,82,10,0.8780487804878049,21.0,58.0
conlemi01,2023,67,82,15,0.8170731707317073,10.0,56.0
conlemi01,2024,76,82,6,0.926829268292683,15.0,46.0
connapa01,2017,39,82,43,0.47560975609756095,,
connapa01,2018,82,82,0,1.0,43.0,43.0
connapa01,2019,61,82,21,0.7439024390243902,0.0,43.0
connapa01,2020,67,72,5,0.9305555555555556,21.0,64.0
connapa01,2021,69,72,3,0.9583333333333334,5.0,26.0
connapa01,2022,65,82,17,0.7926829268292683,3.0,29.0
connapa01,2023,61,82,21,0.7439024390243902,17.0,25.0
connapa01,2024,76,82,6,0.926829268292683,21.0,41.0
cookqu01,2018,33,82,49,0.4024390243902439,,
cookqu01,2019,74,82,8,0.9024390243902439,49.0,49.0
cookqu01,2020,44,72,28,0.6111111111111112,8.0,57.0
cookqu01,2021,23,72,49,0.3194444444444444,28.0,85.0
cookty01,2021,32,72,40,0.4444444444444444,,
cookty01,2022,20,82,62,0.24390243902439024,40.0,40.0
copelch01,2016,24,82,58,0.2926829268292683,,
coulibi01,2024,63,82,19,0.7682926829268293,,
councri01,2024,32,82,50,0.3902439024390244,,
couside01,2016,65,82,17,0.7926829268292683,,
couside01,2017,72,82,10,0.8780487804878049,17.0,17.0
couside01,2018,48,82,34,0.5853658536585366,10.0,27.0
couside01,2019,30,82,52,0.36585365853658536,34.0,61.0
couside01,2021,41,72,31,0.5694444444444444,52.0,96.0
couside01,2022,48,82,34,0.5853658536585366,31.0,117.0
covinro01,2016,67,82,15,0.8170731707317073,,
covinro01,2017,67,82,15,0.8170731707317073,15.0,15.0
covinro01,2018,80,82,2,0.975609756097561,15.0,30.0
covinro01,2019,35,82,47,0.4268292682926829,2.0,32.0
covinro01,2020,70,72,2,0.9722222222222222,47.0,64.0
covinro01,2021,70,72,2,0.9722222222222222,2.0,51.0
covinro01,2022,71,82,11,0.8658536585365854,2.0,51.0
covinro01,2023,48,82,34,0.5853658536585366,11.0,15.0
covinro01,2024,29,82,53,0.35365853658536583,34.0,47.0
crabbal01,2016,81,82,1,0.9878048780487805,,
crabbal01,2017,79,82,3,0.9634146341463414,1.0,1.0
crabbal01,2018,75,82,7,0.9146341463414634,3.0,4.0
crabbal01,2019,43,82,39,0.524390243902439,7.0,11.0
craigto01,2019,75,82,7,0.9146341463414634,,
craigto01,2020,58,72,14,0.8055555555555556,7.0,7.0
craigto01,2021,50,72,22,0.6944444444444444,14.0,21.0
craigto01,2022,78,82,4,0.9512195121951219,22.0,43.0
craigto01,2023,79,82,3,0.9634146341463414,4.0,40.0
craigto01,2024,53,82,29,0.6463414634146342,3.0,29.0
crawfja01,2016,79,82,3,0.9634146341463414,,
crawfja01,2017,82,82,0,1.0,3.0,3.0
crawfja01,2018,80,82,2,0.975609756097561,0.0,3.0
crawfja01,2019,64,82,18,0.7804878048780488,2.0,5.0
crowdja01,2016,73,82,9,0.8902439024390244,,
crowdja01,2017,72,82,10,0.8780487804878049,9.0,9.0
crowdja01,2018,80,82,2,0.975609756097561,10.0,19.0
crowdja01,2019,80,82,2,0.975609756097561,2.0,21.0
crowdja01,2020,65,72,7,0.9027777777777778,2.0,14.0
crowdja01,2021,60,72,12,0.8333333333333334,7.0,11.0
crowdja01,2022,67,82,15,0.8170731707317073,12.0,21.0
crowdja01,2024,50,82,32,0.6097560975609756,15.0,34.0
culveja01,2020,63,72,9,0.875,,
culveja01,2021,34,72,38,0.4722222222222222,9.0,9.0
culveja01,2022,37,82,45,0.45121951219512196,38.0,47.0
cunnica01,2022,64,82,18,0.7804878048780488,,
cunnica01,2024,62,82,20,0.7560975609756098,18.0,18.0
cunnida01,2016,80,82,2,0.975609756097561,,
cunnida01,2017,66,82,16,0.8048780487804879,2.0,2.0
cunnida01,2018,73,82,9,0.8902439024390244,16.0,18.0
cunnida01,2019,64,82,18,0.7804878048780488,9.0,27.0
cunnija01,2016,44,82,38,0.5365853658536586,,
curryse01,2016,44,82,38,0.5365853658536586,,
curryse01,2017,70,82,12,0.8536585365853658,38.0,38.0
curryse01,2019,74,82,8,0.9024390243902439,12.0,50.0
curryse01,2020,64,72,8,0.8888888888888888,8.0,58.0
curryse01,2021,57,72,15,0.7916666666666666,8.0,28.0
curryse01,2022,64,82,18,0.7804878048780488,15.0,31.0
curryse01,2023,61,82,21,0.7439024390243902,18.0,41.0
curryse01,2024,44,82,38,0.5365853658536586,21.0,54.0
curryst01,2016,79,82,3,0.9634146341463414,,
curryst01,2017,79,82,3,0.9634146341463414,3.0,3.0
curryst01,2018,51,82,31,0.6219512195121951,3.0,6.0
curryst01,2019,69,82,13,0.8414634146341463,31.0,37.0
curryst01,2021,63,72,9,0.875,13.0,47.0
curryst01,2022,64,82,18,0.7804878048780488,9.0,53.0
curryst01,2023,56,82,26,0.6829268292682927,18.0,40.0
curryst01,2024,74,82,8,0.9024390243902439,26.0,53.0
daniedy01,2023,59,82,23,0.7195121951219512,,
daniedy01,2024,61,82,21,0.7439024390243902,23.0,23.0
danietr01,2016,43,82,39,0.524390243902439,,
danietr01,2017,67,82,15,0.8170731707317073,39.0,39.0
danietr01,2018,79,82,3,0.9634146341463414,15.0,54.0
danietr01,2019,51,82,31,0.6219512195121951,3.0,57.0
danietr01,2020,47,72,25,0.6527777777777778,31.0,49.0
davisan02,2016,61,82,21,0.7439024390243902,,
davisan02,2017,75,82,7,0.9146341463414634,21.0,21.0
davisan02,2018,75,82,7,0.9146341463414634,7.0,28.0
davisan02,2019,56,82,26,0.6829268292682927,7.0,35.0
davisan02,2020,62,72,10,0.8611111111111112,26.0,40.0
davisan02,2021,36,72,36,0.5,10.0,43.0
davisan02,2022,40,82,42,0.4878048780487805,36.0,72.0
davisan02,2023,56,82,26,0.6829268292682927,42.0,88.0
davisan02,2024,76,82,6,0.926829268292683,26.0,104.0
davisde01,2017,36,82,46,0.43902439024390244,,
davisde01,2018,62,82,20,0.7560975609756098,46.0,46.0
davised01,2016,81,82,1,0.9878048780487805,,
davised01,2017,46,82,36,0.5609756097560976,1.0,1.0
davised01,2018,78,82,4,0.9512195121951219,36.0,37.0
davised01,2019,81,82,1,0.9878048780487805,4.0,41.0
davised01,2020,28,72,44,0.3888888888888889,1.0,41.0
davised01,2021,23,72,49,0.3194444444444444,44.0,49.0
davised01,2022,31,82,51,0.3780487804878049,49.0,94.0
davisjo06,2023,28,82,54,0.34146341463414637,,
davisjo06,2024,50,82,32,0.6097560975609756,54.0,54.0
daviste02,2020,72,72,0,1.0,,
daviste02,2021,61,72,11,0.8472222222222222,0.0,0.0
daviste02,2022,30,82,52,0.36585365853658536,11.0,11.0
daviste02,2023,64,82,18,0.7804878048780488,52.0,63.0
dedmode01,2016,58,82,24,0.7073170731707317,,
dedmode01,2017,76,82,6,0.926829268292683,24.0,24.0
dedmode01,2018,62,82,20,0.7560975609756098,6.0,30.0
dedmode01,2019,64,82,18,0.7804878048780488,20.0,50.0
dedmode01,2020,44,72,28,0.6111111111111112,18.0,44.0
dedmode01,2022,67,82,15,0.8170731707317073,28.0,66.0
dedmode01,2023,38,82,44,0.4634146341463415,15.0,61.0
dekkesa01,2017,77,82,5,0.9390243902439024,,
dekkesa01,2018,73,82,9,0.8902439024390244,5.0,5.0
dekkesa01,2019,47,82,35,0.573170731707317,9.0,14.0
delanma01,2017,73,82,9,0.8902439024390244,,
delanma01,2018,54,82,28,0.6585365853658537,9.0,9.0
dellama01,2016,76,82,6,0.926829268292683,,
dellama01,2017,76,82,6,0.926829268292683,6.0,6.0
dellama01,2018,38,82,44,0.4634146341463415,6.0,12.0
dellama01,2019,48,82,34,0.5853658536585366,44.0,56.0
dellama01,2020,57,72,15,0.7916666666666666,34.0,84.0
dellama01,2023,32,82,50,0.3902439024390244,15.0,93.0
denglu01,2016,74,82,8,0.9024390243902439,,
denglu01,2017,56,82,26,0.6829268292682927,8.0,8.0
denglu01,2019,22,82,60,0.2682926829268293,26.0,34.0
derozde01,2016,78,82,4,0.9512195121951219,,
derozde01,2017,74,82,8,0.9024390243902439,4.0,4.0
derozde01,2018,80,82,2,0.975609756097561,8.0,12.0
derozde01,2019,77,82,5,0.9390243902439024,2.0,14.0
derozde01,2020,68,72,4,0.9444444444444444,5.0,15.0
derozde01,2021,61,72,11,0.8472222222222222,4.0,11.0
derozde01,2022,76,82,6,0.926829268292683,11.0,20.0
derozde01,2023,74,82,8,0.9024390243902439,6.0,21.0
derozde01,2024,79,82,3,0.9634146341463414,8.0,25.0
diabamo01,2023,22,82,60,0.2682926829268293,,
diakima01,2023,22,82,60,0.2682926829268293,,
diallch01,2018,52,82,30,0.6341463414634146,,
diallch01,2019,64,82,18,0.7804878048780488,30.0,30.0
diallch01,2020,47,72,25,0.6527777777777778,18.0,48.0
diallha01,2019,51,82,31,0.6219512195121951,,
diallha01,2020,46,72,26,0.6388888888888888,31.0,31.0
diallha01,2021,52,72,20,0.7222222222222222,26.0,57.0
diallha01,2022,58,82,24,0.7073170731707317,20.0,77.0
diallha01,2023,56,82,26,0.6829268292682927,24.0,70.0
diawbo01,2016,76,82,6,0.926829268292683,,
diawbo01,2017,73,82,9,0.8902439024390244,6.0,6.0
dickgr01,2024,60,82,22,0.7317073170731707,,
dienggo01,2016,82,82,0,1.0,,
dienggo01,2017,82,82,0,1.0,0.0,0.0
dienggo01,2018,79,82,3,0.9634146341463414,0.0,0.0
dienggo01,2019,76,82,6,0.926829268292683,3.0,3.0
dienggo01,2020,63,72,9,0.875,6.0,9.0
dienggo01,2021,38,72,34,0.5277777777777778,9.0,18.0
dienggo01,2022,44,82,38,0.5365853658536586,34.0,49.0
dienggo01,2023,31,82,51,0.3780487804878049,38.0,81.0
diengou01,2023,39,82,43,0.47560975609756095,,
diengou01,2024,33,82,49,0.4024390243902439,43.0,43.0
dinwisp01,2017,59,82,23,0.7195121951219512,,
dinwisp01,2018,80,82,2,0.975609756097561,23.0,23.0
dinwisp01,2019,68,82,14,0.8292682926829268,2.0,25.0
dinwisp01,2020,64,72,8,0.8888888888888888,14.0,39.0
dinwisp01,2022,67,82,15,0.8170731707317073,8.0,24.0
dinwisp01,2023,79,82,3,0.9634146341463414,15.0,37.0
dinwisp01,2024,76,82,6,0.926829268292683,3.0,26.0
divindo01,2019,27,82,55,0.32926829268292684,,
divindo01,2020,66,72,6,0.9166666666666666,55.0,55.0
divindo01,2021,66,72,6,0.9166666666666666,6.0,61.0
divindo01,2022,42,82,40,0.5121951219512195,6.0,67.0
divindo01,2023,72,82,10,0.8780487804878049,40.0,52.0
divindo01,2024,81,82,1,0.9878048780487805,10.0,56.0
doncilu01,2019,72,82,10,0.8780487804878049,,
doncilu01,2020,61,72,11,0.8472222222222222,10.0,10.0
doncilu01,2021,66,72,6,0.9166666666666666,11.0,21.0
doncilu01,2022,65,82,17,0.7926829268292683,6.0,27.0
